Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  54  ,  54  ,  54.0  ,  1.64406779661  ,  2.54237288136  ,  2.09325033898  ,  97  ,  150  ,  123.50177  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  55  ,  55  ,  55.0  ,  1.63333333333  ,  2.53333333333  ,  2.08129  ,  98  ,  152  ,  124.8774  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  56  ,  56  ,  56.0  ,  1.62295081967  ,  2.52459016393  ,  2.0750547541  ,  99  ,  154  ,  126.57834  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  57  ,  57  ,  57.0  ,  1.61290322581  ,  2.51612903226  ,  2.06586870968  ,  100  ,  156  ,  128.08386  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  58  ,  58  ,  58.0  ,  1.60317460317  ,  2.50793650794  ,  2.05554349206  ,  101  ,  158  ,  129.49924  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  59  ,  59  ,  59.0  ,  1.59375  ,  2.5  ,  2.04652046875  ,  102  ,  160  ,  130.97731  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  60  ,  60  ,  60.0  ,  1.58461538462  ,  2.49230769231  ,  2.03885230769  ,  103  ,  162  ,  132.5254  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  61  ,  61  ,  61.0  ,  1.57575757576  ,  2.48484848485  ,  2.03163090909  ,  104  ,  164  ,  134.08764  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  62  ,  62  ,  62.0  ,  1.5671641791  ,  2.4776119403  ,  2.02185567164  ,  105  ,  166  ,  135.46433  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  63  ,  63  ,  63.0  ,  1.55882352941  ,  2.47058823529  ,  2.01467602941  ,  106  ,  168  ,  136.99797  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  64  ,  64  ,  64.0  ,  1.55072463768  ,  2.46376811594  ,  2.00770086957  ,  107  ,  170  ,  138.53136  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  65  ,  65  ,  65.0  ,  1.54285714286  ,  2.45714285714  ,  2.00149314286  ,  108  ,  172  ,  140.10452  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  66  ,  66  ,  66.0  ,  1.53521126761  ,  2.45070422535  ,  1.99101535211  ,  109  ,  174  ,  141.36209  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  67  ,  67  ,  67.0  ,  1.52777777778  ,  2.44444444444  ,  1.98623652778  ,  110  ,  176  ,  143.00903  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  68  ,  68  ,  68.0  ,  1.52054794521  ,  2.43835616438  ,  1.97946753425  ,  111  ,  178  ,  144.50113  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  69  ,  69  ,  69.0  ,  1.51351351351  ,  2.43243243243  ,  1.97225513514  ,  112  ,  180  ,  145.94688  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  70  ,  70  ,  70.0  ,  1.50666666667  ,  2.42666666667  ,  1.968212  ,  113  ,  182  ,  147.6159  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  71  ,  71  ,  71.0  ,  1.5  ,  2.42105263158  ,  1.95889355263  ,  114  ,  184  ,  148.87591  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  72  ,  72  ,  72.0  ,  1.49350649351  ,  2.41558441558  ,  1.95388519481  ,  115  ,  186  ,  150.44916  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  73  ,  73  ,  73.0  ,  1.48717948718  ,  2.41025641026  ,  1.94944948718  ,  116  ,  188  ,  152.05706  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  74  ,  74  ,  74.0  ,  1.48101265823  ,  2.40506329114  ,  1.94229708861  ,  117  ,  190  ,  153.44147  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  75  ,  75  ,  75.0  ,  1.475  ,  2.4  ,  1.937526625  ,  118  ,  192  ,  155.00213  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  76  ,  76  ,  76.0  ,  1.46913580247  ,  2.3950617284  ,  1.93362222222  ,  119  ,  194  ,  156.6234  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  77  ,  77  ,  77.0  ,  1.46341463415  ,  2.39024390244  ,  1.92614219512  ,  120  ,  196  ,  157.94366  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  78  ,  78  ,  78.0  ,  1.4578313253  ,  2.38554216867  ,  1.92144891566  ,  121  ,  198  ,  159.48026  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  79  ,  79  ,  79.0  ,  1.45238095238  ,  2.38095238095  ,  1.91644130952  ,  122  ,  200  ,  160.98107  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  80  ,  80  ,  80.0  ,  1.44705882353  ,  2.37647058824  ,  1.91039117647  ,  123  ,  202  ,  162.38325  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  81  ,  81  ,  81.0  ,  1.44186046512  ,  2.37209302326  ,  1.90503313953  ,  124  ,  204  ,  163.83285  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  82  ,  82  ,  82.0  ,  1.4367816092  ,  2.36781609195  ,  1.90154448276  ,  125  ,  206  ,  165.43437  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  83  ,  83  ,  83.0  ,  1.43181818182  ,  2.36363636364  ,  1.89871511364  ,  126  ,  208  ,  167.08693  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  84  ,  84  ,  84.0  ,  1.42696629213  ,  2.3595505618  ,  1.89246022472  ,  127  ,  210  ,  168.42896  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  85  ,  85  ,  85.0  ,  1.42222222222  ,  2.35555555556  ,  1.89037766667  ,  128  ,  212  ,  170.13399  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  86  ,  86  ,  86.0  ,  1.41758241758  ,  2.35164835165  ,  1.88454505495  ,  129  ,  214  ,  171.4936  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  87  ,  87  ,  87.0  ,  1.41304347826  ,  2.34782608696  ,  1.87958119565  ,  130  ,  216  ,  172.92147  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  88  ,  88  ,  88.0  ,  1.40860215054  ,  2.34408602151  ,  1.87804967742  ,  131  ,  218  ,  174.65862  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  89  ,  89  ,  89.0  ,  1.40425531915  ,  2.34042553191  ,  1.87173659574  ,  132  ,  220  ,  175.94324  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  90  ,  90  ,  90.0  ,  1.4  ,  2.33684210526  ,  1.86767663158  ,  133  ,  222  ,  177.42928  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  91  ,  91  ,  91.0  ,  1.39583333333  ,  2.33333333333  ,  1.86421635417  ,  134  ,  224  ,  178.96477  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  92  ,  92  ,  92.0  ,  1.39175257732  ,  2.32989690722  ,  1.86022835052  ,  135  ,  226  ,  180.44215  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  93  ,  93  ,  93.0  ,  1.38775510204  ,  2.32653061224  ,  1.85729040816  ,  136  ,  228  ,  182.01446  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  94  ,  94  ,  94.0  ,  1.38383838384  ,  2.32323232323  ,  1.85424353535  ,  137  ,  230  ,  183.57011  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  95  ,  95  ,  95.0  ,  1.38  ,  2.32  ,  1.8515072  ,  138  ,  232  ,  185.15072  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  96  ,  96  ,  96.0  ,  1.37623762376  ,  2.31683168317  ,  1.84760465347  ,  139  ,  234  ,  186.60807  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  97  ,  97  ,  97.0  ,  1.37254901961  ,  2.3137254902  ,  1.84322264706  ,  140  ,  236  ,  188.00871  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  98  ,  98  ,  98.0  ,  1.36893203883  ,  2.31067961165  ,  1.84060980583  ,  141  ,  238  ,  189.58281  ,
PacketMinSketch ,  32 ,  6 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  99  ,  99  ,  99.0  ,  1.36538461538  ,  2.30769230769  ,  1.83626807692  ,  142  ,  240  ,  190.97188  ,

PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  3  ,  3  ,  3.0  ,  1.0  ,  1.625  ,  1.44615  ,  8  ,  13  ,  11.5692  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  4  ,  4  ,  4.0  ,  1.33333333333  ,  1.66666666667  ,  1.49969444444  ,  12  ,  15  ,  13.49725  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  5  ,  5  ,  5.0  ,  1.3  ,  1.7  ,  1.500461  ,  13  ,  17  ,  15.00461  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  6  ,  6  ,  6.0  ,  1.27272727273  ,  1.72727272727  ,  1.49984727273  ,  14  ,  19  ,  16.49832  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  7  ,  7  ,  7.0  ,  1.25  ,  1.75  ,  1.4999575  ,  15  ,  21  ,  17.99949  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  8  ,  8  ,  8.0  ,  1.23076923077  ,  1.76923076923  ,  1.50059461538  ,  16  ,  23  ,  19.50773  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  9  ,  9  ,  9.0  ,  1.21428571429  ,  1.78571428571  ,  1.50008071429  ,  17  ,  25  ,  21.00113  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  10  ,  10  ,  10.0  ,  1.2  ,  1.8  ,  1.50002933333  ,  18  ,  27  ,  22.50044  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  11  ,  11  ,  11.0  ,  1.1875  ,  1.8125  ,  1.50076625  ,  19  ,  29  ,  24.01226  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  12  ,  12  ,  12.0  ,  1.17647058824  ,  1.82352941176  ,  1.50044529412  ,  20  ,  31  ,  25.50757  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  13  ,  13  ,  13.0  ,  1.16666666667  ,  1.83333333333  ,  1.49943277778  ,  21  ,  33  ,  26.98979  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  14  ,  14  ,  14.0  ,  1.15789473684  ,  1.84210526316  ,  1.50082947368  ,  22  ,  35  ,  28.51576  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  15  ,  15  ,  15.0  ,  1.15  ,  1.85  ,  1.500074  ,  23  ,  37  ,  30.00148  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  16  ,  16  ,  16.0  ,  1.14285714286  ,  1.85714285714  ,  1.49975285714  ,  24  ,  39  ,  31.49481  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  17  ,  17  ,  17.0  ,  1.13636363636  ,  1.86363636364  ,  1.50001045455  ,  25  ,  41  ,  33.00023  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  18  ,  18  ,  18.0  ,  1.13043478261  ,  1.86956521739  ,  1.49972956522  ,  26  ,  43  ,  34.49378  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  19  ,  19  ,  19.0  ,  1.125  ,  1.875  ,  1.50029666667  ,  27  ,  45  ,  36.00712  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  20  ,  20  ,  20.0  ,  1.12  ,  1.88  ,  1.5002612  ,  28  ,  47  ,  37.50653  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  21  ,  21  ,  21.0  ,  1.11538461538  ,  1.88461538462  ,  1.49980307692  ,  29  ,  49  ,  38.99488  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  22  ,  22  ,  22.0  ,  1.11111111111  ,  1.88888888889  ,  1.50028111111  ,  30  ,  51  ,  40.50759  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  23  ,  23  ,  23.0  ,  1.10714285714  ,  1.89285714286  ,  1.50157571429  ,  31  ,  53  ,  42.04412  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  24  ,  24  ,  24.0  ,  1.10344827586  ,  1.89655172414  ,  1.50033172414  ,  32  ,  55  ,  43.50962  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  25  ,  25  ,  25.0  ,  1.1  ,  1.9  ,  1.499304  ,  33  ,  57  ,  44.97912  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  26  ,  26  ,  26.0  ,  1.09677419355  ,  2.74193548387  ,  1.56274483871  ,  34  ,  85  ,  48.44509  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  27  ,  27  ,  27.0  ,  1.09375  ,  2.75  ,  1.6237746875  ,  35  ,  88  ,  51.96079  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  28  ,  28  ,  28.0  ,  1.09090909091  ,  2.75757575758  ,  1.68474242424  ,  36  ,  91  ,  55.5965  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  29  ,  29  ,  29.0  ,  1.08823529412  ,  2.76470588235  ,  1.73533117647  ,  37  ,  94  ,  59.00126  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  30  ,  30  ,  30.0  ,  1.08571428571  ,  2.77142857143  ,  1.78586142857  ,  38  ,  97  ,  62.50515  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  31  ,  31  ,  31.0  ,  1.08333333333  ,  2.77777777778  ,  1.83217027778  ,  39  ,  100  ,  65.95813  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  32  ,  32  ,  32.0  ,  1.08108108108  ,  2.78378378378  ,  1.88045648649  ,  40  ,  103  ,  69.57689  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  33  ,  33  ,  33.0  ,  1.07894736842  ,  2.78947368421  ,  1.92036368421  ,  41  ,  106  ,  72.97382  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  34  ,  34  ,  34.0  ,  1.07692307692  ,  2.79487179487  ,  1.96574769231  ,  42  ,  109  ,  76.66416  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  35  ,  35  ,  35.0  ,  1.075  ,  2.8  ,  2.00258375  ,  43  ,  112  ,  80.10335  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  36  ,  36  ,  36.0  ,  1.07317073171  ,  2.80487804878  ,  2.03555853659  ,  44  ,  115  ,  83.4579  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  37  ,  37  ,  37.0  ,  1.07142857143  ,  2.80952380952  ,  2.06810357143  ,  45  ,  118  ,  86.86035  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  38  ,  38  ,  38.0  ,  1.06976744186  ,  2.81395348837  ,  2.10507023256  ,  46  ,  121  ,  90.51802  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  39  ,  39  ,  39.0  ,  1.06818181818  ,  2.81818181818  ,  2.13854068182  ,  47  ,  124  ,  94.09579  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  40  ,  40  ,  40.0  ,  1.06666666667  ,  2.82222222222  ,  2.16602666667  ,  48  ,  127  ,  97.4712  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  41  ,  41  ,  41.0  ,  1.0652173913  ,  2.82608695652  ,  2.19464326087  ,  49  ,  130  ,  100.95359  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  42  ,  42  ,  42.0  ,  1.06382978723  ,  2.82978723404  ,  2.2230306383  ,  50  ,  133  ,  104.48244  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  43  ,  43  ,  43.0  ,  1.0625  ,  2.83333333333  ,  2.251985  ,  51  ,  136  ,  108.09528  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  44  ,  44  ,  44.0  ,  1.0612244898  ,  2.83673469388  ,  2.27466734694  ,  52  ,  139  ,  111.4587  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  45  ,  45  ,  45.0  ,  1.06  ,  2.84  ,  2.3009636  ,  53  ,  142  ,  115.04818  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  46  ,  46  ,  46.0  ,  1.05882352941  ,  2.8431372549  ,  2.32395156863  ,  54  ,  145  ,  118.52153  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  47  ,  47  ,  47.0  ,  1.05769230769  ,  2.84615384615  ,  2.34568442308  ,  55  ,  148  ,  121.97559  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  48  ,  48  ,  48.0  ,  1.05660377358  ,  2.84905660377  ,  2.3679654717  ,  56  ,  151  ,  125.50217  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  49  ,  49  ,  49.0  ,  1.05555555556  ,  2.85185185185  ,  2.38893388889  ,  57  ,  154  ,  129.00243  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  50  ,  50  ,  50.0  ,  1.94545454545  ,  2.83636363636  ,  2.39125018182  ,  107  ,  156  ,  131.51876  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  51  ,  51  ,  51.0  ,  1.92857142857  ,  2.82142857143  ,  2.37599482143  ,  108  ,  158  ,  133.05571  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  52  ,  52  ,  52.0  ,  1.91228070175  ,  2.80701754386  ,  2.35883280702  ,  109  ,  160  ,  134.45347  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  53  ,  53  ,  53.0  ,  1.89655172414  ,  2.79310344828  ,  2.34358931034  ,  110  ,  162  ,  135.92818  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  54  ,  54  ,  54.0  ,  1.8813559322  ,  2.77966101695  ,  2.33102423729  ,  111  ,  164  ,  137.53043  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  55  ,  55  ,  55.0  ,  1.86666666667  ,  2.76666666667  ,  2.31618583333  ,  112  ,  166  ,  138.97115  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  56  ,  56  ,  56.0  ,  1.85245901639  ,  2.75409836066  ,  2.30362655738  ,  113  ,  168  ,  140.52122  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  57  ,  57  ,  57.0  ,  1.83870967742  ,  2.74193548387  ,  2.29011774194  ,  114  ,  170  ,  141.9873  ,
